Viti,Muaji,Përshkrimi i Sektorit,Komuna,Statusi i Regjistrimit,Përshkrimi i Gjobave në bazë të Ligjit,Numri i Tatimpaguesve,Numri i Gjobave të Lëshuara,Vlera e Gjobave të Lëshuara
2021,6,18,33,16,37,1,1,125.0
2021,6,18,19,16,39,1,1,1000.0
2021,6,18,26,16,48,1,1,658.86
2021,6,18,26,16,37,2,2,500.0
2021,6,18,26,16,38,1,1,500.0
2021,6,18,26,16,39,3,3,8000.0
2021,6,18,26,16,36,3,3,1658.86
2021,6,18,32,16,41,1,1,125.0
2021,6,18,3,16,38,1,1,250.0
2021,6,18,3,16,39,1,1,1000.0
2021,6,16,24,4,38,1,1,500.0
2021,6,16,31,9,36,1,1,1000.0
2021,6,13,9,18,35,1,1,750.0
2021,6,13,9,18,36,1,1,750.0
2021,6,14,24,18,37,1,1,375.0
2021,6,14,24,18,39,1,1,2000.0
2021,6,14,24,18,36,2,2,2500.0
2021,6,14,24,4,37,1,1,125.0
2021,6,14,24,4,38,1,1,1000.0
2021,6,14,24,4,36,1,1,1000.0
2021,6,14,34,4,38,1,1,250.0
2021,6,14,9,18,39,1,1,4000.0
2021,6,14,13,18,36,1,1,500.0
2021,6,14,13,4,41,1,1,125.0
2021,6,14,5,18,38,5,5,1250.0
2021,6,14,16,18,39,1,1,3000.0
2021,6,14,22,18,37,1,1,875.0
2021,6,14,22,18,38,1,1,875.0
2021,6,14,1,4,41,1,1,125.0
2021,6,14,2,18,41,1,1,250.0
2021,6,14,2,18,37,1,1,250.0
2021,6,14,2,18,38,3,3,1250.0
2021,6,14,2,18,39,1,1,1000.0
2021,6,14,2,4,41,1,1,250.0
2021,6,14,2,4,37,2,2,750.0
2021,6,14,2,4,38,3,3,1125.0
2021,6,14,4,18,37,1,1,125.0
2021,6,14,4,18,38,2,2,500.0
2021,6,14,4,18,36,1,1,500.0
2021,6,14,4,4,38,1,1,250.0
2021,6,14,6,18,38,1,1,1000.0
2021,6,14,6,18,36,1,1,1000.0
2021,6,14,12,18,38,1,1,750.0
2021,6,14,12,4,37,1,1,625.0
2021,6,14,12,4,38,1,1,625.0
2021,6,14,18,4,37,1,1,125.0
2021,6,14,23,18,39,1,1,1000.0
2021,6,14,27,18,48,1,1,310.82
2021,6,14,27,18,37,2,2,1935.82
2021,6,14,27,18,38,2,2,3125.0
2021,6,14,27,18,36,2,2,3125.0
2021,6,14,27,4,35,1,1,2250.0
2021,6,14,27,4,37,1,1,125.0
2021,6,14,27,4,38,1,1,250.0
2021,6,14,27,4,39,1,1,3000.0
2021,6,14,27,15,39,1,1,1000.0
2021,6,14,28,18,39,3,4,4500.0
2021,6,14,28,18,36,1,1,1500.0
2021,6,14,33,18,37,1,1,125.0
2021,6,14,33,18,39,1,1,3000.0
2021,6,14,33,4,37,1,1,125.0
2021,6,14,35,18,48,1,1,1288.1
2021,6,14,35,18,39,1,1,1288.1
2021,6,14,35,4,41,1,1,125.0
2021,6,14,26,18,35,1,1,750.0
2021,6,14,26,18,37,2,2,875.0
2021,6,14,26,18,38,1,1,750.0
2021,6,14,26,18,36,1,1,500.0
2021,6,14,26,4,41,2,2,375.0
2021,6,14,26,15,39,1,1,4000.0
2021,6,14,36,4,38,1,1,250.0
2021,6,14,3,18,39,1,1,1000.0
2021,6,14,3,4,41,1,1,625.0
2021,6,14,3,4,37,1,1,625.0
2021,6,15,9,15,37,1,1,125.0
2021,6,15,5,18,41,1,1,250.0
2021,6,15,2,18,38,1,1,250.0
2021,6,15,19,18,41,1,1,125.0
2021,6,15,26,18,41,1,1,125.0
2021,6,15,26,18,37,1,1,750.0
2021,6,15,26,18,39,1,1,1000.0
2021,6,15,26,18,36,1,1,750.0
2021,6,20,0,4,37,1,1,125.0
2021,6,20,0,4,36,1,1,500.0
2021,6,20,2,18,38,1,1,250.0
2021,6,20,4,4,37,1,1,125.0
2021,6,20,27,18,35,1,1,1375.0
2021,6,20,27,18,37,1,1,4375.0
2021,6,20,27,18,39,1,2,5750.0
2021,6,20,11,18,41,1,1,500.0
2021,6,20,25,4,38,1,1,3750.0
2021,6,20,25,4,39,1,1,3750.0
2021,6,20,25,4,36,1,1,3750.0
2021,6,20,33,18,37,1,1,125.0
2021,6,20,7,18,37,1,1,250.0
2021,6,20,7,18,39,1,1,3000.0
2021,6,20,7,18,36,1,1,3000.0
2021,6,20,19,18,36,1,1,1000.0
2021,6,20,26,4,39,1,1,2000.0
2021,6,20,32,4,41,1,1,375.0
2021,6,20,32,4,35,1,1,375.0
2021,6,20,32,4,37,1,1,375.0
2021,6,20,3,18,39,1,1,1000.0
2021,6,3,24,18,39,1,1,2000.0
2021,6,3,13,4,41,1,1,125.0
2021,6,3,26,4,39,1,1,4000.0
2021,6,3,26,4,36,1,1,4000.0
2021,6,5,16,4,37,1,1,375.0
2021,6,5,4,4,37,1,1,125.0
2021,6,5,28,4,41,1,1,250.0
2021,6,5,28,4,37,1,1,250.0
2021,6,5,26,18,41,4,4,1375.0
2021,6,5,26,18,37,3,3,1625.0
2021,6,5,26,18,38,1,1,875.0
2021,6,5,26,18,36,1,1,875.0
2021,6,5,26,4,48,1,1,480.97
2021,6,5,26,4,41,1,1,125.0
2021,6,5,26,4,37,1,1,125.0
2021,6,5,26,4,38,1,1,480.97
2021,6,1,24,18,41,1,1,125.0
2021,6,1,9,4,37,1,1,625.0
2021,6,1,9,4,36,1,1,625.0
2021,6,1,10,4,41,1,1,250.0
2021,6,1,10,4,35,1,1,250.0
2021,6,1,5,18,41,2,2,375.0
2021,6,1,5,18,38,2,2,500.0
2021,6,1,5,18,39,1,1,1000.0
2021,6,1,5,18,36,1,1,500.0
2021,6,1,5,4,38,1,1,250.0
2021,6,1,16,4,37,1,1,625.0
2021,6,1,16,4,38,1,1,625.0
2021,6,1,30,4,41,1,1,250.0
2021,6,1,30,4,37,2,2,375.0
2021,6,1,2,18,41,6,6,1250.0
2021,6,1,2,4,41,3,3,625.0
2021,6,1,2,4,35,2,2,625.0
2021,6,1,2,4,37,1,1,250.0
2021,6,1,2,4,38,1,1,250.0
2021,6,1,4,18,41,1,2,250.0
2021,6,1,4,18,37,1,1,125.0
2021,6,1,4,18,38,1,1,250.0
2021,6,1,4,4,37,1,1,125.0
2021,6,1,27,18,41,1,1,1125.0
2021,6,1,27,18,35,1,1,125.0
2021,6,1,27,18,37,2,2,2750.0
2021,6,1,27,18,38,2,2,1375.0
2021,6,1,27,18,36,1,1,1625.0
2021,6,1,27,4,41,3,3,500.0
2021,6,1,27,4,37,1,1,250.0
2021,6,1,27,4,38,1,1,500.0
2021,6,1,28,4,41,1,1,125.0
2021,6,1,25,4,41,3,3,500.0
2021,6,1,33,18,37,1,1,125.0
2021,6,1,19,18,41,2,2,250.0
2021,6,1,19,4,41,4,4,625.0
2021,6,1,26,18,41,10,11,2250.0
2021,6,1,26,18,37,5,5,1125.0
2021,6,1,26,18,38,1,1,1500.0
2021,6,1,26,18,36,1,1,1500.0
2021,6,1,26,4,41,7,7,3500.0
2021,6,1,26,4,35,2,2,2000.0
2021,6,1,26,4,37,2,2,500.0
2021,6,1,26,4,38,1,1,1000.0
2021,6,9,7,18,35,1,1,875.0
2021,6,10,22,18,41,1,1,125.0
2021,6,10,4,4,38,1,1,250.0
2021,6,10,11,18,48,1,1,149.44
2021,6,10,11,18,37,1,1,149.44
2021,6,10,33,4,41,1,1,250.0
2021,6,10,33,4,37,1,1,125.0
2021,6,10,15,4,37,1,1,125.0
2021,6,10,26,18,39,1,1,2000.0
2021,6,19,24,4,38,1,1,250.0
2021,6,19,5,18,38,1,1,250.0
2021,6,19,5,4,38,1,1,250.0
2021,6,19,2,18,41,1,1,125.0
2021,6,19,4,4,41,1,1,125.0
2021,6,19,7,4,35,1,1,125.0
2021,6,7,2,4,38,1,1,250.0
2021,6,7,2,15,38,1,1,250.0
2021,6,7,27,4,37,1,1,500.0
2021,6,7,27,4,38,1,1,500.0
2021,6,7,26,18,37,1,1,1000.0
2021,6,7,26,18,38,1,1,1000.0
2021,6,7,26,18,39,1,1,1000.0
2021,6,7,26,18,36,1,1,1000.0
2021,6,7,26,4,41,1,1,125.0
2021,6,7,26,4,37,1,1,750.0
2021,6,4,24,4,37,1,1,125.0
2021,6,4,24,4,38,1,1,250.0
2021,6,4,13,18,37,1,1,125.0
2021,6,4,5,4,37,1,1,125.0
2021,6,4,22,4,37,1,1,125.0
2021,6,4,2,18,41,1,1,250.0
2021,6,4,2,18,35,1,1,125.0
2021,6,4,2,4,37,4,4,500.0
2021,6,4,12,18,37,1,1,500.0
2021,6,4,27,4,37,1,1,125.0
2021,6,4,27,4,38,3,3,750.0
2021,6,4,35,4,41,2,2,375.0
2021,6,4,35,4,37,1,1,250.0
2021,6,4,7,18,39,1,2,5000.0
2021,6,4,17,18,37,1,1,125.0
2021,6,4,17,18,38,1,1,250.0
2021,6,4,17,4,40,1,1,100.0
2021,6,4,17,4,37,3,3,375.0
2021,6,4,26,18,48,1,1,1820.19
2021,6,4,26,18,41,4,4,2570.19
2021,6,4,26,18,35,1,1,125.0
2021,6,4,26,18,37,2,2,500.0
2021,6,4,26,4,38,1,1,250.0
2021,6,4,32,4,41,2,2,250.0
2021,6,4,32,4,37,2,2,250.0
2021,6,0,27,18,37,1,1,125.0
2021,6,0,27,18,39,1,1,1000.0
2021,6,21,24,18,41,1,1,1125.0
2021,6,21,24,18,35,1,1,1125.0
2021,6,21,24,18,37,1,1,125.0
2021,6,21,24,18,38,2,2,500.0
2021,6,21,24,18,36,1,1,500.0
2021,6,21,24,4,35,1,1,875.0
2021,6,21,24,4,38,2,2,500.0
2021,6,21,24,4,39,2,2,3000.0
2021,6,21,24,4,36,4,4,2375.0
2021,6,21,34,18,41,1,1,2000.0
2021,6,21,34,18,38,1,1,250.0
2021,6,21,34,18,39,1,1,1000.0
2021,6,21,9,4,36,2,2,1000.0
2021,6,21,9,15,39,1,1,1000.0
2021,6,21,13,18,38,1,1,250.0
2021,6,21,13,4,41,1,1,375.0
2021,6,21,13,4,35,2,2,1250.0
2021,6,21,13,4,37,1,1,375.0
2021,6,21,13,4,38,3,3,1375.0
2021,6,21,5,18,48,1,1,1890.25
2021,6,21,5,18,37,1,1,125.0
2021,6,21,5,18,38,1,1,250.0
2021,6,21,5,18,39,1,1,1000.0
2021,6,21,5,18,36,2,2,2390.25
2021,6,21,5,18,44,1,1,250.0
2021,6,21,5,15,36,1,1,500.0
2021,6,21,16,18,48,2,2,1436.62
2021,6,21,16,18,41,1,1,1000.0
2021,6,21,16,18,37,1,1,875.0
2021,6,21,16,18,38,2,2,1231.19
2021,6,21,16,18,39,1,1,1000.0
2021,6,21,16,18,36,2,2,1955.43
2021,6,21,16,4,48,2,2,1889.05
2021,6,21,16,4,41,4,4,2139.05
2021,6,21,16,4,37,1,1,1271.25
2021,6,21,16,4,38,1,1,617.8
2021,6,21,16,4,36,1,1,1000.0
2021,6,21,22,18,38,1,1,250.0
2021,6,21,30,4,37,1,1,1375.0
2021,6,21,30,4,38,1,1,1375.0
2021,6,21,1,18,41,1,1,125.0
2021,6,21,1,4,41,1,1,125.0
2021,6,21,2,18,48,1,1,689.57
2021,6,21,2,18,37,3,3,375.0
2021,6,21,2,18,38,3,3,2689.57
2021,6,21,2,18,39,2,2,2500.0
2021,6,21,2,18,36,2,2,1000.0
2021,6,21,2,4,38,1,1,250.0
2021,6,21,2,4,39,1,2,3000.0
2021,6,21,2,4,36,3,4,4000.0
2021,6,21,4,18,38,2,2,500.0
2021,6,21,4,18,36,1,1,500.0
2021,6,21,4,4,37,2,2,250.0
2021,6,21,4,4,38,4,4,1000.0
2021,6,21,4,4,39,1,1,1000.0
2021,6,21,6,18,36,1,1,500.0
2021,6,21,12,18,39,1,1,3000.0
2021,6,21,27,18,41,2,2,250.0
2021,6,21,27,18,39,1,1,3000.0
2021,6,21,27,4,48,15,15,5478.05
2021,6,21,27,4,41,12,12,2802.62
2021,6,21,27,4,35,1,1,2500.0
2021,6,21,27,4,37,27,27,7492.1
2021,6,21,27,4,38,3,3,1985.95
2021,6,21,27,4,39,3,3,3000.0
2021,6,21,27,4,36,3,3,1500.0
2021,6,21,28,18,35,1,1,1250.0
2021,6,21,28,18,38,1,1,1250.0
2021,6,21,28,4,37,1,1,125.0
2021,6,21,28,4,39,1,1,1000.0
2021,6,21,25,18,41,1,1,125.0
2021,6,21,25,4,41,1,1,125.0
2021,6,21,25,4,38,1,1,250.0
2021,6,21,33,18,39,3,3,8000.0
2021,6,21,33,4,41,1,1,1000.0
2021,6,21,35,18,48,1,1,173.08
2021,6,21,35,18,39,3,3,5000.0
2021,6,21,35,4,41,2,2,250.0
2021,6,21,35,4,35,1,1,375.0
2021,6,21,35,4,38,3,3,875.0
2021,6,21,7,18,48,1,1,1026.05
2021,6,21,7,18,38,1,1,250.0
2021,6,21,7,18,39,4,4,9026.05
2021,6,21,7,4,48,2,2,622.87
2021,6,21,7,4,41,1,1,292.72
2021,6,21,7,4,37,1,1,292.72
2021,6,21,7,4,38,1,1,330.15
2021,6,21,15,4,35,1,1,375.0
2021,6,21,15,4,37,1,1,125.0
2021,6,21,15,4,38,1,1,375.0
2021,6,21,17,18,39,1,1,1000.0
2021,6,21,17,4,39,1,1,3000.0
2021,6,21,19,18,41,3,3,1500.0
2021,6,21,19,4,41,4,4,625.0
2021,6,21,19,4,37,1,1,250.0
2021,6,21,19,4,39,1,1,1000.0
2021,6,21,26,18,48,2,2,2381.5
2021,6,21,26,18,41,10,10,8167.0
2021,6,21,26,18,37,5,5,3256.5
2021,6,21,26,18,38,7,7,7875.0
2021,6,21,26,18,39,8,8,20000.0
2021,6,21,26,18,36,6,6,4250.0
2021,6,21,26,4,48,2,2,3098.9
2021,6,21,26,4,41,9,9,4063.5
2021,6,21,26,4,35,1,1,500.0
2021,6,21,26,4,37,4,4,3313.5
2021,6,21,26,4,38,2,2,2285.4
2021,6,21,26,4,39,2,2,4000.0
2021,6,21,26,4,36,4,4,5500.0
2021,6,21,26,20,48,1,1,338.58
2021,6,21,26,20,38,1,1,338.58
2021,6,21,26,15,37,1,1,125.0
2021,6,21,32,4,41,2,2,375.0
2021,6,21,32,4,35,1,1,125.0
2021,6,21,3,18,48,1,1,353.25
2021,6,21,3,18,41,2,2,478.25
2021,6,21,3,18,35,1,1,125.0
2021,6,21,3,18,37,3,3,728.25
2021,6,21,3,18,39,2,2,6000.0
2021,6,21,3,18,36,1,1,500.0
2021,6,21,3,4,41,1,1,500.0
2021,6,21,3,4,37,1,1,125.0
2021,6,21,3,4,38,1,1,500.0
2021,6,21,8,18,37,1,1,125.0
2021,6,21,8,18,38,1,1,500.0
2021,6,21,20,4,38,1,1,250.0
2021,6,12,5,20,39,1,1,3000.0
2021,7,8,17,4,41,1,1,250.0
2021,7,8,17,4,37,1,1,250.0
2021,7,8,26,18,39,1,1,1000.0
2021,7,17,5,18,37,1,1,750.0
2021,7,17,5,18,38,1,1,750.0
2021,7,17,5,18,36,1,1,750.0
2021,7,17,1,4,41,1,1,250.0
2021,7,17,1,4,37,1,1,125.0
2021,7,17,2,18,35,2,2,5000.0
2021,7,17,2,18,37,1,2,250.0
2021,7,17,2,18,38,1,1,250.0
2021,7,17,2,4,38,3,3,750.0
2021,7,17,4,4,38,1,1,250.0
2021,7,17,4,4,36,1,1,500.0
2021,7,17,12,18,38,1,1,250.0
2021,7,17,27,18,37,1,1,250.0
2021,7,17,27,18,39,1,1,1000.0
2021,7,17,33,18,38,1,1,250.0
2021,7,17,35,18,37,1,1,125.0
2021,7,17,17,18,39,1,1,2000.0
2021,7,17,17,4,41,1,1,250.0
2021,7,17,26,18,39,1,1,3500.0
2021,7,17,26,18,36,1,1,3500.0
2021,7,17,26,5,39,1,1,2000.0
2021,7,17,26,15,39,1,3,6000.0
2021,7,17,32,18,39,1,1,1000.0
2021,7,18,0,16,39,1,1,1000.0
2021,7,18,9,16,37,1,1,125.0
2021,7,18,5,16,41,1,1,125.0
2021,7,18,5,16,37,1,1,125.0
2021,7,18,5,16,36,1,1,500.0
2021,7,18,2,16,38,1,1,750.0
2021,7,18,6,16,36,1,1,1500.0
2021,7,18,27,16,48,1,1,671.93
2021,7,18,27,16,40,1,1,200.0
2021,7,18,27,16,33,1,1,671.93
2021,7,18,27,16,37,4,4,1046.93
2021,7,18,27,16,36,2,2,1000.0
2021,7,18,25,16,41,1,1,125.0
2021,7,18,33,16,37,1,1,125.0
2021,7,18,35,16,39,1,1,1000.0
2021,7,18,17,16,37,1,1,125.0
2021,7,18,26,16,41,5,6,4250.0
2021,7,18,26,16,33,1,1,500.0
2021,7,18,26,16,35,1,1,500.0
2021,7,18,26,16,37,3,3,750.0
2021,7,18,3,16,36,1,1,1000.0
2021,7,18,3,16,44,1,1,1000.0
2021,7,13,26,5,39,1,1,2000.0
2021,7,14,24,18,38,1,1,250.0
2021,7,14,24,4,41,3,3,1000.0
2021,7,14,24,4,35,1,1,250.0
2021,7,14,34,4,41,1,1,125.0
2021,7,14,0,18,41,2,2,3125.0
2021,7,14,0,18,35,2,2,3125.0
2021,7,14,9,18,35,1,1,2500.0
2021,7,14,5,18,41,2,3,750.0
2021,7,14,5,18,37,1,1,125.0
2021,7,14,5,18,36,1,1,500.0
2021,7,14,5,4,41,1,1,250.0
2021,7,14,5,4,37,1,1,250.0
2021,7,14,5,4,38,1,1,250.0
2021,7,14,22,18,41,1,1,125.0
2021,7,14,22,4,41,2,2,375.0
2021,7,14,22,4,37,1,1,250.0
2021,7,14,30,18,37,1,1,125.0
2021,7,14,1,4,37,1,1,375.0
2021,7,14,2,18,41,2,2,750.0
2021,7,14,2,18,37,1,1,250.0
2021,7,14,2,18,38,1,1,500.0
2021,7,14,2,4,41,1,1,500.0
2021,7,14,2,4,38,1,1,1750.0
2021,7,14,2,4,36,1,1,1750.0
2021,7,14,4,18,41,1,1,125.0
2021,7,14,4,18,37,1,1,125.0
2021,7,14,4,18,36,1,1,500.0
2021,7,14,4,4,41,1,1,125.0
2021,7,14,4,4,37,3,3,375.0
2021,7,14,4,4,38,1,1,250.0
2021,7,14,6,4,41,1,1,250.0
2021,7,14,6,4,37,1,1,250.0
2021,7,14,12,18,38,1,1,1250.0
2021,7,14,12,18,36,1,1,1250.0
2021,7,14,12,15,39,1,1,3500.0
2021,7,14,12,15,36,1,1,3500.0
2021,7,14,27,18,38,1,1,250.0
2021,7,14,27,18,39,1,1,1000.0
2021,7,14,27,4,41,5,5,1500.0
2021,7,14,28,4,38,1,1,250.0
2021,7,14,11,4,38,1,1,250.0
2021,7,14,25,18,39,1,1,3000.0
2021,7,14,33,18,38,1,1,250.0
2021,7,14,33,18,39,2,2,3000.0
2021,7,14,35,18,41,1,1,125.0
2021,7,14,35,4,41,1,1,125.0
2021,7,14,7,18,35,1,1,2500.0
2021,7,14,7,18,39,1,1,2000.0
2021,7,14,19,18,41,1,1,4000.0
2021,7,14,19,4,41,1,1,250.0
2021,7,14,19,4,37,1,1,250.0
2021,7,14,26,18,48,1,1,263.55
2021,7,14,26,18,41,6,7,1638.55
2021,7,14,26,18,37,2,3,638.55
2021,7,14,26,4,41,2,2,750.0
2021,7,14,26,4,35,1,1,750.0
2021,7,14,32,4,41,1,1,500.0
2021,7,14,32,4,38,1,1,500.0
2021,7,14,3,18,41,2,2,500.0
2021,7,14,3,18,37,1,1,250.0
2021,7,14,3,4,41,1,1,125.0
2021,7,14,3,4,37,1,1,125.0
2021,7,15,4,18,36,1,1,250.0
2021,7,15,23,4,37,1,1,125.0
2021,7,15,35,4,39,1,1,1000.0
2021,7,15,19,18,41,1,1,125.0
2021,7,15,20,18,38,1,1,250.0
2021,7,20,24,4,41,1,1,375.0
2021,7,20,24,4,35,1,1,375.0
2021,7,20,24,4,37,1,1,375.0
2021,7,20,34,18,41,1,1,500.0
2021,7,20,2,18,41,1,1,250.0
2021,7,20,2,18,35,1,1,250.0
2021,7,20,2,20,36,1,1,500.0
2021,7,20,12,18,36,1,1,500.0
2021,7,20,28,18,38,1,1,250.0
2021,7,20,33,18,36,1,1,500.0
2021,7,20,26,18,41,1,2,750.0
2021,7,20,26,4,38,1,1,250.0
2021,7,20,26,20,41,1,1,5000.0
2021,7,3,26,18,41,1,1,250.0
2021,7,3,26,18,37,1,1,250.0
2021,7,3,26,4,41,1,2,250.0
2021,7,5,5,18,41,1,1,125.0
2021,7,5,5,4,41,1,1,125.0
2021,7,5,2,4,41,1,1,750.0
2021,7,5,4,4,41,4,4,500.0
2021,7,5,4,4,35,1,1,125.0
2021,7,5,4,4,37,1,1,125.0
2021,7,5,27,4,38,1,1,1000.0
2021,7,5,33,4,41,1,1,125.0
2021,7,5,35,18,41,1,1,125.0
2021,7,5,35,4,41,8,8,1000.0
2021,7,5,19,4,41,12,12,1500.0
2021,7,5,26,18,48,1,1,319.0
2021,7,5,26,18,41,17,17,6569.0
2021,7,5,26,18,35,3,3,750.0
2021,7,5,26,18,37,17,17,3694.0
2021,7,5,26,4,41,4,4,875.0
2021,7,5,26,4,35,2,2,625.0
2021,7,5,26,4,37,4,4,875.0
2021,7,5,3,18,41,2,2,500.0
2021,7,5,3,18,37,2,2,500.0
2021,7,5,3,4,41,1,1,125.0
2021,7,1,24,18,41,2,2,250.0
2021,7,1,24,4,41,8,8,3000.0
2021,7,1,24,4,35,3,3,2125.0
2021,7,1,24,4,38,1,1,1625.0
2021,7,1,24,15,41,2,2,375.0
2021,7,1,34,18,41,1,1,125.0
2021,7,1,9,4,41,2,4,2250.0
2021,7,1,9,4,35,1,1,2500.0
2021,7,1,13,4,41,1,2,625.0
2021,7,1,5,18,41,16,17,3375.0
2021,7,1,5,18,37,2,2,250.0
2021,7,1,5,4,41,3,3,500.0
2021,7,1,22,18,41,4,5,1125.0
2021,7,1,22,4,41,1,3,750.0
2021,7,1,22,4,37,1,3,750.0
2021,7,1,1,4,37,1,1,750.0
2021,7,1,2,18,41,7,7,6250.0
2021,7,1,2,18,35,2,2,250.0
2021,7,1,2,18,37,3,3,375.0
2021,7,1,2,18,38,2,2,1500.0
2021,7,1,2,4,41,9,9,2125.0
2021,7,1,2,4,35,1,1,125.0
2021,7,1,2,4,37,1,1,250.0
2021,7,1,4,18,41,2,2,1875.0
2021,7,1,4,18,38,3,3,750.0
2021,7,1,4,4,41,6,6,1125.0
2021,7,1,4,4,38,1,1,250.0
2021,7,1,6,18,41,1,1,125.0
2021,7,1,6,4,41,2,3,1000.0
2021,7,1,6,4,37,1,1,250.0
2021,7,1,12,4,41,2,2,750.0
2021,7,1,12,15,41,1,1,125.0
2021,7,1,27,18,41,1,1,125.0
2021,7,1,27,18,35,1,1,125.0
2021,7,1,27,18,37,1,1,250.0
2021,7,1,27,18,38,1,1,250.0
2021,7,1,27,18,36,1,1,500.0
2021,7,1,27,4,48,1,1,284.0
2021,7,1,27,4,41,8,9,2750.0
2021,7,1,27,4,37,1,1,284.0
2021,7,1,27,4,38,1,1,250.0
2021,7,1,28,18,41,1,1,125.0
2021,7,1,28,4,41,2,2,250.0
2021,7,1,11,18,41,3,3,500.0
2021,7,1,25,4,41,1,1,125.0
2021,7,1,33,4,41,4,4,875.0
2021,7,1,35,18,41,5,5,625.0
2021,7,1,35,4,41,5,5,625.0
2021,7,1,17,18,41,1,1,5000.0
2021,7,1,17,18,40,1,1,100.0
2021,7,1,17,18,37,1,1,5000.0
2021,7,1,19,18,41,2,2,250.0
2021,7,1,19,4,41,5,5,625.0
2021,7,1,26,18,41,32,34,16000.0
2021,7,1,26,18,35,1,1,625.0
2021,7,1,26,18,37,4,4,875.0
2021,7,1,26,4,41,20,20,3750.0
2021,7,1,26,4,35,1,1,2500.0
2021,7,1,26,4,37,2,2,375.0
2021,7,1,32,4,41,1,1,125.0
2021,7,1,3,18,41,12,12,6000.0
2021,7,1,3,18,37,4,4,3375.0
2021,7,1,3,4,41,3,3,1375.0
2021,7,1,3,4,37,1,1,250.0
2021,7,9,4,4,41,1,1,125.0
2021,7,9,4,4,37,2,2,250.0
2021,7,9,26,18,41,1,1,125.0
2021,7,9,26,4,41,1,2,250.0
2021,7,9,26,4,37,1,1,125.0
2021,7,10,24,18,38,1,1,1750.0
2021,7,10,24,18,36,1,1,1750.0
2021,7,10,0,4,41,1,1,125.0
2021,7,10,9,18,39,1,1,1000.0
2021,7,10,22,18,41,1,1,250.0
2021,7,10,22,4,41,1,1,250.0
2021,7,10,22,4,37,1,1,250.0
2021,7,10,28,4,38,1,1,250.0
2021,7,10,7,18,39,1,1,2000.0
2021,7,10,17,4,37,1,1,750.0
2021,7,10,19,4,41,1,1,125.0
2021,7,6,26,18,35,1,1,375.0
2021,7,6,26,18,37,1,1,125.0
2021,7,19,27,4,41,1,1,125.0
2021,7,19,33,4,36,1,1,500.0
2021,7,19,19,4,41,1,1,250.0
2021,7,19,19,4,37,1,1,250.0
2021,7,19,26,18,41,2,2,1125.0
2021,7,7,0,18,41,1,1,375.0
2021,7,7,0,18,35,1,1,375.0
2021,7,7,27,4,41,1,1,250.0
2021,7,7,27,4,37,2,2,375.0
2021,7,7,27,4,39,1,1,1000.0
2021,7,4,24,4,38,1,1,250.0
2021,7,4,30,4,41,1,1,125.0
2021,7,4,2,18,37,1,1,125.0
2021,7,4,2,4,37,1,1,125.0
2021,7,4,4,18,38,1,1,250.0
2021,7,4,27,4,41,2,2,250.0
2021,7,4,27,4,37,1,1,125.0
2021,7,4,27,4,38,1,1,250.0
2021,7,4,35,18,41,1,1,125.0
2021,7,4,35,4,41,2,2,250.0
2021,7,4,35,4,37,1,1,125.0
2021,7,4,17,18,37,1,1,125.0
2021,7,4,17,4,40,1,1,300.0
2021,7,4,17,4,37,2,2,250.0
2021,7,4,26,4,37,1,1,125.0
2021,7,4,3,4,41,1,1,125.0
2021,7,21,24,18,41,1,1,125.0
2021,7,21,24,18,39,1,1,3000.0
2021,7,21,24,4,41,1,1,250.0
2021,7,21,24,4,35,2,2,2750.0
2021,7,21,34,18,48,1,1,1030.13
2021,7,21,34,18,36,1,1,1030.13
2021,7,21,0,18,38,1,1,500.0
2021,7,21,5,18,48,1,1,187.5
2021,7,21,5,18,41,1,1,125.0
2021,7,21,5,18,37,1,1,187.5
2021,7,21,5,4,41,2,2,250.0
2021,7,21,16,18,41,1,1,125.0
2021,7,21,16,4,41,3,3,375.0
2021,7,21,16,4,35,1,1,2500.0
2021,7,21,22,18,41,2,2,750.0
2021,7,21,22,18,37,1,1,250.0
2021,7,21,22,18,38,1,1,500.0
2021,7,21,22,4,37,1,1,125.0
2021,7,21,30,18,39,2,2,2000.0
2021,7,21,2,18,48,1,1,891.0
2021,7,21,2,18,41,1,1,250.0
2021,7,21,2,18,37,1,1,891.0
2021,7,21,2,18,38,1,1,250.0
2021,7,21,2,4,35,2,2,2625.0
2021,7,21,2,4,38,1,1,250.0
2021,7,21,2,4,39,1,1,3000.0
2021,7,21,2,4,36,2,2,3500.0
2021,7,21,4,18,41,1,1,125.0
2021,7,21,4,18,37,1,1,125.0
2021,7,21,4,18,38,1,1,250.0
2021,7,21,4,4,41,2,2,250.0
2021,7,21,4,4,37,1,1,125.0
2021,7,21,4,4,38,2,2,500.0
2021,7,21,6,18,41,1,1,250.0
2021,7,21,6,18,37,1,1,250.0
2021,7,21,6,4,41,1,1,250.0
2021,7,21,6,4,37,1,1,250.0
2021,7,21,12,18,41,1,1,1000.0
2021,7,21,27,18,48,1,1,266.72
2021,7,21,27,18,41,3,3,2375.0
2021,7,21,27,18,40,1,1,200.0
2021,7,21,27,18,37,3,3,516.72
2021,7,21,27,18,38,1,1,250.0
2021,7,21,27,18,36,2,2,1000.0
2021,7,21,27,4,41,7,7,1375.0
2021,7,21,27,4,35,3,3,2750.0
2021,7,21,27,4,37,5,5,750.0
